target,model,chain,res,patch_qs,patch_dockq,lddt,cad,global_qs_best,global_tm_score,chain_number,X999,X365,X494,X426,X041,X121,X101,X248,X158,X083,X266,X248_2,X468,X168,X245,X089,n_trg_chains
T1115o.pdb,T1115TS494_1o,J,102,0.964797266482031,0.947,0.731,0.683,0.82,0.45899,16,0.51,,0.88,0.395,0.9771,0.88,,,0.18,0.71,0.8435,1,0.151,0.64,0.56,0.95,16
T1115o.pdb,T1115TS494_1o,J,106,0.909401286224318,0.814,0.636,0.655,0.82,0.45899,16,0.71,,0.09,0.395,0.9938,0.09,,1,0.24,0.76,0.8769,1,0.222,0.588,0.7,0.94,16
T1115o.pdb,T1115TS494_1o,J,107,0.887531176723442,0.822,0.582,0.76,0.82,0.45899,16,0.72,,0.12,0.394,0.9765,0.12,,1,0.42,0.74,0.8582,1,0.429,0.582,0.64,0.91,16
T1115o.pdb,T1115TS494_1o,J,108,0.905628117693414,0.822,0.688,0.802,0.82,0.45899,16,0.41,,0,0.395,0.963,0,,0,0.29,0.71,0.8365,1,0.34,0.662,0.65,0.92,16
T1115o.pdb,T1115TS494_1o,J,109,0.89242370337101,0.899,0.621,0.553,0.82,0.45899,16,0.48,,0.1,0.396,0.9689,0.1,,,0.21,0.57,0.7694,0,0.757,0.643,0.49,0.86,16
T1115o.pdb,T1115TS494_1o,J,111,0.882326542009424,0.877,0.559,0.758,0.82,0.45899,16,0.37,,0,0.396,0.9697,0,,,0.37,0.61,0.7899,0,0.443,0.617,0.61,0.85,16
T1115o.pdb,T1115TS494_1o,J,113,0.539912890888025,0.277,0.493,0.362,0.82,0.45899,16,0.45,,0.03,0.396,0.9606,0.03,,,0.43,0.58,0.7703,0,0.179,0.502,0.46,0.77,16
T1115o.pdb,T1115TS494_1o,J,115,0.885167468207483,0.909,0.525,0.34,0.82,0.45899,16,0.42,,0,0.396,0.9578,0,,,0.15,0.65,0.8039,1,0.523,0.579,0.5,0.85,16
T1115o.pdb,T1115TS494_1o,J,120,0.948825821049562,0.835,0.771,0.803,0.82,0.45899,16,0.41,,,0.396,0.978,,,0,0.21,0.78,0.879,0,0.127,0.502,0.56,,16
T1115o.pdb,T1115TS494_1o,J,121,0.957221833262206,0.948,0.792,0.86,0.82,0.45899,16,1,,0.84,0.395,0.9835,0.84,,,0.35,0.77,0.8767,0,0.129,0.534,0.68,0.94,16
T1115o.pdb,T1115TS494_1o,J,123,0.94382244584643,0.873,0.806,0.885,0.82,0.45899,16,0.43,,0.95,0.396,0.9743,0.95,,,0.19,0.71,0.8421,1,0.179,0.527,0.7,0.93,16
T1115o.pdb,T1115TS494_1o,J,133,0.923757202159923,0.861,0.811,0.75,0.82,0.45899,16,0.3,,0.98,0.397,0.9422,0.98,,0,0.2,0.64,0.7911,0,0.047,0.662,0.53,0.88,16
T1115o.pdb,T1115TS494_1o,J,134,0.933750794842365,0.935,0.844,0.699,0.82,0.45899,16,0.52,,0.97,0.397,0.9607,0.97,,0,0.14,0.6,0.7804,0,0.05,0.63,0.57,0.83,16
T1115o.pdb,T1115TS494_1o,J,135,0.929291431644457,0.85,0.797,0.559,0.82,0.45899,16,0.78,,0.97,0.397,0.9774,0.97,,0,0.15,0.56,0.7687,0,0.068,0.653,0.54,0.83,16
T1115o.pdb,T1115TS494_1o,J,136,0.951287802725514,0.864,0.823,0.846,0.82,0.45899,16,0.77,,0.98,0.398,0.9954,0.98,,1,0.25,0.64,0.8177,0,0.067,0.662,0.55,0.89,16
T1115o.pdb,T1115TS494_1o,J,137,0.952993457032307,0.925,0.898,0.876,0.82,0.45899,16,0.66,,0.99,0.397,0.9881,0.99,,1,0.28,0.67,0.8291,1,0.081,0.582,0.53,0.89,16
T1115o.pdb,T1115TS494_1o,J,138,0.964760041173186,0.87,0.901,0.887,0.82,0.45899,16,0.39,,0.82,0.397,0.9482,0.82,,,0.42,0.69,0.8191,1,0.119,0.585,0.6,0.92,16
T1115o.pdb,T1115TS494_1o,J,141,0.972400662105295,0.913,0.837,0.828,0.82,0.45899,16,0.68,,0.62,0.397,0.9779,0.62,,0,0.31,0.75,0.8639,1,0.468,0.653,0.7,0.92,16
T1115o.pdb,T1115TS494_1o,J,142,0.9642561764768,0.903,0.841,0.822,0.82,0.45899,16,0.5,,0.92,0.398,0.9991,0.92,,,0.36,0.74,0.8695,0,0.157,0.566,0.68,0.92,16
T1115o.pdb,T1115TS494_1o,J,145,0.958434012886992,0.95,0.82,0.866,0.82,0.45899,16,0.73,,0.85,0.397,0.9971,0.85,,0,0.38,0.7,0.8485,1,0.441,0.643,0.71,0.93,16
T1115o.pdb,T1115TS494_1o,J,146,0.936382630646232,0.861,0.749,0.774,0.82,0.45899,16,0.6,,0.94,0.397,0.985,0.94,,,0.4,0.73,0.8575,0,0.222,0.63,0.74,0.93,16
T1115o.pdb,T1115TS494_1o,J,148,0.937619984297417,0.859,0.772,0.716,0.82,0.45899,16,0.58,,0.69,0.396,0.9936,0.69,,0,0.29,0.72,0.8568,1,0.211,0.608,0.74,0.94,16
T1115o.pdb,T1115TS494_1o,J,149,0.937780444895473,0.81,0.792,0.794,0.82,0.45899,16,0.62,,0.61,0.397,0.9982,0.61,,,0.27,0.75,0.8741,0,0.216,0.502,0.79,0.92,16
T1115o.pdb,T1115TS494_1o,J,152,0.939451852577952,0.795,0.292,0.297,0.82,0.45899,16,0.75,,0.24,0.396,0.9883,0.24,,0,0.16,0.71,0.8492,1,0.211,0.502,0.77,0.91,16
T1115o.pdb,T1115TS494_1o,J,153,0.87859401515871,0.625,0.415,0.645,0.82,0.45899,16,0.63,,0.12,0.396,0.9974,0.12,,,0.24,0.69,0.8437,0,0.181,0.553,0.65,0.88,16
T1115o.pdb,T1115TS494_1o,J,156,0.909312755799379,0.792,0.696,0.861,0.82,0.45899,16,0.68,,0.1,0.397,0.9865,0.1,,0,0.24,0.71,0.8482,0,0.344,0.502,0.69,0.9,16
T1115o.pdb,T1115TS494_1o,J,157,0.910169001239464,0.81,0.725,0.881,0.82,0.45899,16,0.35,,0.14,0.397,0.9605,0.14,,,0.25,0.68,0.8203,0,0.475,0.656,0.62,0.88,16
T1115o.pdb,T1115TS494_1o,J,164,0.909290484562717,0.792,0.663,0.579,0.82,0.45899,16,0.67,,0.09,0.398,0.9848,0.09,,1,0.38,0.64,0.8124,1,0.452,0.624,0.57,0.84,16
T1115o.pdb,T1115TS494_1o,J,165,0.91142729101077,0.808,0.731,0.864,0.82,0.45899,16,0.36,,0.12,0.397,0.962,0.12,,,0.4,0.71,0.836,1,0.309,0.643,0.45,0.85,16
T1115o.pdb,T1115TS494_1o,J,167,0.877774272882222,0.624,0.227,0.39,0.82,0.45899,16,1,,0.14,0.397,0.9945,0.14,,1,0.49,0.7,0.8473,1,0.1,0.582,0.58,0.86,16
T1115o.pdb,T1115TS494_1o,J,168,0.824049850165305,0.587,0.599,0.558,0.82,0.45899,16,0.46,,0.03,0.396,0.9643,0.03,,,0.47,0.64,0.8022,1,0.062,0.611,0.48,0.84,16
T1115o.pdb,T1115TS494_1o,J,181,0.882462527223825,0.836,0.741,0.749,0.82,0.45899,16,0.29,,0.98,0.396,0.963,0.98,,,0.54,0.7,0.8315,0,0.147,0.627,0.59,0.89,16
T1115o.pdb,T1115TS494_1o,J,185,0.942146317190564,0.878,0.859,0.791,0.82,0.45899,16,0.33,,0.94,0.397,0.9682,0.94,,,0.45,0.64,0.8041,0,0.086,0.502,0.55,0.89,16
T1115o.pdb,T1115TS494_1o,J,191,0.881619135626018,0.832,0.642,0.759,0.82,0.45899,16,0.28,,0.95,0.396,0.9424,0.95,,,0.47,0.6,0.7712,1,0.101,0.633,0.54,0.85,16
T1115o.pdb,T1115TS494_1o,J,193,0.936082880795613,0.809,0.683,0.669,0.82,0.45899,16,0.78,,0.86,0.396,0.99,0.86,,1,0.33,0.73,0.86,1,0.136,0.54,0.66,0.88,16
T1115o.pdb,T1115TS494_1o,J,194,0.934425496930414,0.701,0.654,0.443,0.82,0.45899,16,0.62,,0.58,0.397,0.9894,0.58,,0,0.3,0.75,0.8697,1,0.131,0.633,0.74,0.88,16
T1115o.pdb,T1115TS494_1o,J,195,0.946399325693791,0.85,0.667,0.554,0.82,0.45899,16,0.62,,0.62,0.395,0.9992,0.62,,0,0.33,0.75,0.8746,0,0.201,0.502,0.73,0.86,16
T1115o.pdb,T1115TS494_1o,J,196,0.933153188106264,0.793,0.398,0.494,0.82,0.45899,16,1,,0.23,0.395,0.9886,0.23,,0,0.38,0.76,0.8743,0,0.221,0.502,0.66,0.83,16
T1115o.pdb,T1115TS494_1o,J,197,0.899743761155727,0.787,0.59,0.396,0.82,0.45899,16,0.81,,0.01,0.397,0.9792,0.01,,1,0.35,0.75,0.8646,0,0.302,0.62,0.51,0.82,16
T1115o.pdb,T1115TS494_1o,J,198,0.891094576108758,0.838,0.517,0.787,0.82,0.45899,16,0.61,,0.14,0.396,0.9845,0.14,,1,0.36,0.72,0.8522,1,0.299,0.502,0.52,0.77,16
T1115o.pdb,T1115TS494_1o,J,199,0.890806332667275,0.895,0.467,0.42,0.82,0.45899,16,0.49,,0.12,0.397,0.9862,0.12,,,0.26,0.63,0.8081,1,0.47,0.588,0.32,0.67,16
T1115o.pdb,T1115TS494_1o,J,202,0.637458460196121,0.42,0.248,0.382,0.82,0.45899,16,0.65,,0.05,0.398,0.9797,0.05,,1,0.24,0.5,0.7398,1,0.057,0.502,0.3,0.6,16
T1115o.pdb,T1115TS494_1o,J,203,0.539892599681766,0.459,0.308,0.362,0.82,0.45899,16,0.44,,0.04,0.398,0.9617,0.04,,,0.21,0.5,0.7308,1,0.083,0.502,0.37,0.64,16
T1115o.pdb,T1115TS494_1o,J,204,0.53015629575565,0.267,0.37,0.331,0.82,0.45899,16,0.49,,0.03,0.399,0.9529,0.03,,1,0.2,0.53,0.7414,,0.065,0.502,0.42,0.68,16
T1115o.pdb,T1115TS494_1o,J,206,0.836988666307553,0.667,0.339,0.531,0.82,0.45899,16,0.69,,0.43,0.399,0.9986,0.43,,0,0.2,0.62,0.8093,1,0.051,0.547,0.52,0.75,16
T1115o.pdb,T1115TS494_1o,J,207,0.872318396060762,0.726,0.304,0.309,0.82,0.45899,16,0.48,,0.71,0.399,0.9564,0.71,,0,0.19,0.52,0.7382,0,0.051,0.617,0.52,0.73,16
T1115o.pdb,T1115TS494_1o,J,208,0.640415299129433,0.423,0.391,0.405,0.82,0.45899,16,0.97,,0.07,0.399,0.9986,0.07,,1,0.2,0.62,0.8093,0,0.04,0.598,0.5,0.76,16
T1115o.pdb,T1115TS494_1o,J,209,0.922050724383989,0.838,0.471,0.765,0.82,0.45899,16,0.78,,0.91,0.399,0.9823,0.91,,0,0.17,0.66,0.8212,1,0.044,0.637,0.52,0.8,16
T1115o.pdb,T1115TS494_1o,J,210,0.92684316299522,0.852,0.465,0.605,0.82,0.45899,16,0.73,,1,0.398,0.9875,1,,1,0.21,0.62,0.8037,0,0.042,0.608,0.6,0.81,16
T1115o.pdb,T1115TS494_1o,J,211,0.536978087410668,0.37,0.423,0.411,0.82,0.45899,16,0.46,,0.09,0.398,0.9673,0.09,,1,0.08,0.62,0.7937,1,0.039,0.62,0.52,0.8,16
T1115o.pdb,T1115TS494_1o,J,212,0.785368976587533,0.513,0.474,0.482,0.82,0.45899,16,1,,0.1,0.398,0.9949,0.1,,1,0.04,0.62,0.8074,1,0.036,0.617,0.57,0.81,16
T1115o.pdb,T1115TS494_1o,J,213,0.958306117850552,0.967,0.629,0.842,0.82,0.45899,16,0.96,,1,0.398,0.9999,1,,1,0.01,0.69,0.8449,1,0.046,0.627,0.66,0.87,16
T1115o.pdb,T1115TS494_1o,J,214,0.971601578760912,0.965,0.54,0.751,0.82,0.45899,16,0.77,,1,0.398,0.9873,1,,1,0.34,0.65,0.8186,1,0.041,0.659,0.56,0.84,16
T1115o.pdb,T1115TS494_1o,J,215,0.839810366825235,0.622,0.391,0.474,0.82,0.45899,16,1,,0.9,0.398,0.9809,0.9,,1,1,0.55,0.7655,1,0.038,0.502,0.6,0.84,16
T1115o.pdb,T1115TS494_1o,J,216,0.902193356525861,0.815,0.676,0.725,0.82,0.45899,16,0.51,,0.02,0.398,0.969,0.02,,1,0.52,0.61,0.7895,1,0.046,0.669,0.63,0.84,16
T1115o.pdb,T1115TS494_1o,J,217,0.974737377186746,0.962,0.797,0.861,0.82,0.45899,16,0.64,,1,0.398,0.9856,1,,1,0.46,0.65,0.8178,1,0.06,0.502,0.68,0.88,16
T1115o.pdb,T1115TS494_1o,J,218,0.924686176126112,0.846,0.603,0.769,0.82,0.45899,16,0.59,,1,0.397,0.9907,1,,1,0.35,0.51,0.7503,1,0.053,0.502,0.66,0.88,16
T1115o.pdb,T1115TS494_1o,J,219,0.957910227414457,0.967,0.747,0.863,0.82,0.45899,16,1,,1,0.398,0.9862,1,,1,0.38,0.65,0.8181,1,0.07,0.63,0.63,0.88,16
T1115o.pdb,T1115TS494_1o,J,220,0.975154563854484,0.944,0.819,0.866,0.82,0.45899,16,0.76,,1,0.397,0.9911,1,,1,0.39,0.63,0.8105,1,0.098,0.502,0.77,0.89,16
T1115o.pdb,T1115TS494_1o,J,221,0.976014556427027,0.95,0.898,0.803,0.82,0.45899,16,0.7,,1,0.397,0.9903,1,,1,0.43,0.63,0.8101,1,0.102,0.614,0.71,0.91,16
T1115o.pdb,T1115TS494_1o,J,222,0.966702513271062,0.967,0.803,0.803,0.82,0.45899,16,1,,1,0.399,0.9964,1,,1,0.19,0.6,0.7982,1,0.1,0.534,0.73,0.9,16
T1115o.pdb,T1115TS494_1o,J,223,0.968860872255715,0.967,0.874,0.813,0.82,0.45899,16,0.96,,1,0.399,0.9962,1,,1,0.24,0.68,0.8381,1,0.199,0.653,0.75,0.89,16
T1115o.pdb,T1115TS494_1o,J,224,0.975962262346315,0.929,0.927,0.854,0.82,0.45899,16,0.77,,1,0.398,0.983,1,,1,0.27,0.69,0.8365,1,0.15,0.608,0.78,0.92,16
T1115o.pdb,T1115TS494_1o,J,225,0.977149091730439,0.923,0.927,0.611,0.82,0.45899,16,0.63,,0.97,0.398,0.9967,0.97,,1,0.44,0.7,0.8484,1,0.206,0.675,0.74,0.91,16
T1115o.pdb,T1115TS494_1o,J,226,0.975407527008812,0.977,0.92,0.894,0.82,0.45899,16,0.77,,1,0.397,0.9801,1,,1,0.31,0.71,0.845,1,0.139,0.502,0.74,0.91,16
T1115o.pdb,T1115TS494_1o,J,227,0.97456909890017,0.941,0.814,0.777,0.82,0.45899,16,0.74,,1,0.398,0.9847,1,,1,0.37,0.7,0.8423,1,0.177,0.502,0.83,0.9,16
T1115o.pdb,T1115TS494_1o,J,228,0.975159162172293,0.942,0.856,0.694,0.82,0.45899,16,0.77,,0.98,0.397,0.9814,0.98,,1,0.3,0.68,0.8307,1,0.132,0.682,0.78,0.92,16
T1115o.pdb,T1115TS494_1o,J,229,0.974594745441624,0.948,0.79,0.86,0.82,0.45899,16,0.62,,1,0.398,0.9986,1,,1,0.37,0.71,0.8543,1,0.16,0.653,0.74,0.92,16
T1115o.pdb,T1115TS494_1o,J,230,0.973129171735802,0.936,0.9,0.862,0.82,0.45899,16,1,,1,0.398,0.9893,1,,1,0.22,0.75,0.8697,1,0.152,0.569,0.8,0.92,16
T1115o.pdb,T1115TS494_1o,J,231,0.972498732204686,0.971,0.847,0.718,0.82,0.45899,16,0.6,,1,0.398,0.9853,1,,1,0.22,0.72,0.8526,1,0.11,0.592,0.84,0.95,16
T1115o.pdb,T1115TS494_1o,J,232,0.970619904751745,0.971,0.624,0.466,0.82,0.45899,16,0.78,,0.91,0.398,0.9894,0.91,,1,0.37,0.68,0.8347,1,0.113,0.582,0.72,0.93,16
T1115o.pdb,T1115TS494_1o,J,233,0.976142334215375,0.938,0.899,0.645,0.82,0.45899,16,1,,1,0.397,0.9939,1,,1,0.26,0.75,0.872,1,0.15,0.656,0.83,0.93,16
T1115o.pdb,T1115TS494_1o,J,234,0.964375452282019,0.953,0.894,0.869,0.82,0.45899,16,1,,1,0.398,0.9905,1,,1,0.19,0.69,0.8403,1,0.148,0.646,0.75,0.92,16
T1115o.pdb,T1115TS494_1o,J,235,0.963244364589816,0.951,0.87,0.756,0.82,0.45899,16,0.77,,0.99,0.398,0.9945,0.99,,1,0.3,0.7,0.8472,1,0.104,0.653,0.73,0.94,16
T1115o.pdb,T1115TS494_1o,J,236,0.97934628359919,0.975,0.835,0.756,0.82,0.45899,16,0.64,,1,0.398,0.993,1,,1,0.29,0.72,0.8565,1,0.158,0.64,0.75,0.93,16
T1115o.pdb,T1115TS494_1o,J,237,0.977610845599416,0.975,0.905,0.861,0.82,0.45899,16,1,,1,0.397,0.9964,1,,1,0.31,0.75,0.8732,1,0.197,0.534,0.8,0.93,16
T1115o.pdb,T1115TS494_1o,J,238,0.956552579184397,0.962,0.847,0.847,0.82,0.45899,16,0.71,,1,0.397,0.9859,1,,1,0.28,0.71,0.848,1,0.157,0.627,0.77,0.91,16
T1115o.pdb,T1115TS494_1o,J,239,0.953024600283904,0.967,0.887,0.847,0.82,0.45899,16,0.74,,1,0.398,0.9938,1,,1,0.25,0.66,0.8269,1,0.22,0.659,0.82,0.92,16
T1115o.pdb,T1115TS494_1o,J,240,0.974918960287288,0.947,0.865,0.767,0.82,0.45899,16,0.84,,0.99,0.398,0.9982,0.99,,1,0.3,0.69,0.8441,1,0.229,0.659,0.78,0.93,16
T1115o.pdb,T1115TS494_1o,J,241,0.971776988253122,0.933,0.883,0.817,0.82,0.45899,16,0.59,,1,0.399,0.9955,1,,1,0.36,0.7,0.8478,1,0.493,0.665,0.84,0.89,16
T1115o.pdb,T1115TS494_1o,J,242,,,0.826,0.579,0.82,0.45899,16,0.73,,1,0.399,0.9964,1,,1,0.36,0.63,0.8132,1,0.173,0.649,0.81,0.86,16
T1115o.pdb,T1115TS494_1o,J,243,0.970978723465799,0.951,0.851,0.696,0.82,0.45899,16,0.56,,0.98,0.399,0.9889,0.98,,1,0.4,0.64,0.8144,1,0.223,0.646,0.71,0.85,16
T1115o.pdb,T1115TS494_1o,J,244,0.957834551893181,0.938,0.842,0.824,0.82,0.45899,16,0.75,,1,0.397,0.9945,1,,1,0.38,0.66,0.8272,1,0.151,0.63,0.83,0.82,16
T1115o.pdb,T1115TS494_1o,J,245,,,0.734,0.48,0.82,0.45899,16,0.46,,0.99,0.397,0.9854,0.99,,1,0.42,0.64,0.8127,1,0.133,0.54,0.75,0.8,16
T1115o.pdb,T1115TS494_1o,J,246,,,0.816,0.724,0.82,0.45899,16,0.73,,1,0.399,0.9944,1,,1,0.39,0.73,0.8622,1,0.181,0.637,0.8,0.82,16
T1115o.pdb,T1115TS494_1o,J,247,0.956441146913264,0.94,0.859,0.844,0.82,0.45899,16,1,,1,0.398,0.9975,1,,0,0.44,0.76,0.8788,1,0.286,0.64,0.92,0.88,16
T1115o.pdb,T1115TS494_1o,J,248,,,0.754,0.72,0.82,0.45899,16,0.55,,1,0.399,0.9842,1,,1,0.45,0.63,0.8071,0,0.551,0.63,0.91,0.85,16
T1115o.pdb,T1115TS494_1o,J,249,,,0.713,0.591,0.82,0.45899,16,0.59,,1,0.399,0.982,1,,1,0.39,0.67,0.826,1,0.472,0.598,0.94,0.83,16
T1115o.pdb,T1115TS494_1o,J,250,0.958513365012108,0.938,0.82,0.833,0.82,0.45899,16,1,,1,0.398,0.9916,1,,1,0.35,0.69,0.8408,1,0.427,0.646,0.91,0.88,16
T1115o.pdb,T1115TS494_1o,J,251,0.95872049015481,0.916,0.794,0.921,0.82,0.45899,16,0.8,,1,0.399,0.9853,1,,0,0.26,0.62,0.8026,1,0.505,0.582,0.94,0.87,16
T1115o.pdb,T1115TS494_1o,J,252,0.95910577812868,0.609,0.592,0.445,0.82,0.45899,16,0.51,,1,0.4,0.9889,1,,1,0.36,0.6,0.7945,0,0.554,0.598,0.94,0.81,16
T1115o.pdb,T1115TS494_1o,J,253,0.983381874455423,0.984,0.733,0.78,0.82,0.45899,16,0.99,,1,0.401,0.9914,1,,1,0.44,0.64,0.8157,1,0.44,0.637,0.97,0.82,16
T1115o.pdb,T1115TS494_1o,J,254,0.899776685796629,0.88,0.738,0.844,0.82,0.45899,16,0.23,,1,0.4,0.9758,1,,1,0.38,0.62,0.7979,1,0.46,0.627,0.94,0.85,16
T1115o.pdb,T1115TS494_1o,J,255,0.981977283621802,0.977,0.631,0.736,0.82,0.45899,16,0.78,,1,0.4,0.9887,1,,1,0.37,0.72,0.8544,1,0.238,0.617,0.85,0.81,16
T1115o.pdb,T1115TS494_1o,J,256,0.900629430596857,0.774,0.608,0.637,0.82,0.45899,16,0.72,,1,0.4,0.9903,1,,1,0.26,0.66,0.8252,1,0.243,0.64,0.86,0.77,16
T1115o.pdb,T1115TS494_1o,J,257,0.967381024851769,0.961,0.607,0.788,0.82,0.45899,16,0.8,,1,0.4,0.9947,1,,1,0.15,0.69,0.8423,1,0.16,0.646,0.82,0.8,16
T1115o.pdb,T1115TS494_1o,J,258,0.963412706280342,0.958,0.551,0.82,0.82,0.45899,16,0.78,,0.99,0.4,0.9974,0.99,,1,0.21,0.66,0.8287,1,0.125,0.662,0.78,0.79,16
T1115o.pdb,T1115TS494_1o,J,259,0.867907459543361,0.767,0.582,0.521,0.82,0.45899,16,0.79,,1,0.4,0.9769,1,,1,0.36,0.66,0.8185,1,0.134,0.659,0.79,0.74,16
T1115o.pdb,T1115TS494_1o,J,260,0.890348264822964,0.832,0.558,0.531,0.82,0.45899,16,1,,1,0.4,0.9726,1,,1,0.29,0.62,0.7963,1,0.097,0.627,0.72,0.73,16
T1115o.pdb,T1115TS494_1o,J,261,0.882079866830474,0.777,0.499,0.459,0.82,0.45899,16,0.64,,1,0.4,0.9807,1,,1,0.34,0.68,0.8304,1,0.088,0.643,0.58,0.71,16
T1115o.pdb,T1115TS494_1o,J,262,0.879098779428076,0.773,0.437,0.33,0.82,0.45899,16,0.8,,1,0.399,0.9849,1,,1,0.34,0.56,0.7725,1,0.081,0.585,0.49,0.65,16
T1115o.pdb,T1115TS494_1o,J,263,0.746210416140626,0.601,0.313,0.291,0.82,0.45899,16,0.79,,1,0.398,0.9975,1,,1,0.32,0.51,0.7537,1,0.088,0.582,0.46,0.58,16
T1115o.pdb,T1115TS494_1o,J,264,0.750833652706886,0.636,0.324,0.33,0.82,0.45899,16,0.8,,0.94,0.398,0.9988,0.94,,1,0.32,0.66,0.8294,1,0.164,0.534,0.56,0.59,16
T1115o.pdb,T1115TS494_1o,J,265,0.753060547183877,0.704,0.464,0.48,0.82,0.45899,16,0.68,,0.99,0.399,0.9983,0.99,,1,0.34,0.62,0.8091,1,0.142,0.614,0.68,0.59,16
T1115o.pdb,T1115TS494_1o,J,266,0.796571118422892,0.662,0.505,0.485,0.82,0.45899,16,0.91,,0.99,0.399,0.9937,0.99,,1,0.43,0.64,0.8169,1,0.346,0.582,0.73,0.65,16
T1115o.pdb,T1115TS494_1o,J,267,0.799121228772475,0.621,0.453,0.405,0.82,0.45899,16,0.42,,0.99,0.4,0.9758,0.99,,1,0.31,0.63,0.8029,1,0.59,0.543,0.59,0.63,16
T1115o.pdb,T1115TS494_1o,J,268,0.906455710661935,0.818,0.512,0.71,0.82,0.45899,16,1,,0.95,0.4,0.9988,0.95,,1,0.38,0.6,0.7994,1,0.74,0.306,0.69,0.65,16
T1115o.pdb,T1115TS494_1o,J,269,0.784584231426703,0.574,0.341,0.306,0.82,0.45899,16,0.34,,0.94,0.4,0.9679,0.94,,1,0.37,0.66,0.8139,1,0.453,0.38,0.63,0.6,16
T1115o.pdb,T1115TS494_1o,J,270,,,0.381,0.584,0.82,0.45899,16,0.56,,0.63,0.399,0.9936,0.63,,1,0.4,0.69,0.8418,1,0.578,0.277,0.88,0.62,16
T1115o.pdb,T1115TS494_1o,J,271,,,0.306,0.447,0.82,0.45899,16,0.99,,0.85,0.399,0.9909,0.85,,1,0.37,0.65,0.8205,1,0.67,0.344,0.81,0.66,16
T1115o.pdb,T1115TS494_1o,J,272,,,0.263,0.232,0.82,0.45899,16,0.83,,0.8,0.4,0.9727,0.8,,1,0.39,0.72,0.8463,1,0.63,0.492,0.8,0.7,16
T1115o.pdb,T1115TS494_1o,J,273,,,,,0.82,0.45899,16,1,,0.55,0.399,0.9701,0.55,,0,0.36,0.64,0.805,1,0.407,0.354,0.88,0.72,16
T1115o.pdb,T1115TS494_1o,J,274,,,,,0.82,0.45899,16,0.75,,0.88,0.399,0.975,0.88,,1,0.35,0.7,0.8375,0,0.382,0.457,0.81,0.72,16
T1115o.pdb,T1115TS494_1o,J,275,,,,,0.82,0.45899,16,0.65,,1,0.399,0.9716,1,,1,0.4,0.67,0.8208,1,0.276,0.569,0.83,0.74,16
T1115o.pdb,T1115TS494_1o,J,276,,,,,0.82,0.45899,16,1,,1,0.399,0.9597,1,,1,0.38,0.68,0.8199,1,0.445,0.508,0.76,0.75,16
T1115o.pdb,T1115TS494_1o,J,277,,,,,0.82,0.45899,16,0.75,,0.88,0.399,0.9605,0.88,,1,0.49,0.67,0.8153,1,0.233,0.518,0.77,0.78,16
T1115o.pdb,T1115TS494_1o,J,278,,,,,0.82,0.45899,16,0.68,,0.82,0.399,0.9636,0.82,,1,0.3,0.7,0.8318,1,0.137,0.482,0.74,0.8,16
T1115o.pdb,T1115TS494_1o,J,279,,,,,0.82,0.45899,16,0.75,,1,0.4,0.981,1,,,0.41,0.66,0.8205,1,0.108,0.563,0.75,0.8,16
T1115o.pdb,T1115TS494_1o,J,280,,,,,0.82,0.45899,16,0.67,,0.99,0.399,0.9567,0.99,,1,0.4,0.65,0.8033,,0.101,0.495,0.69,0.79,16
T1115o.pdb,T1115TS494_1o,J,282,,,,,0.82,0.45899,16,0.51,,0.24,0.399,0.9906,0.24,,1,0.3,0.62,0.8053,1,0.049,0.396,0.63,0.78,16
T1115o.pdb,T1115TS494_1o,J,283,,,,,0.82,0.45899,16,0.25,,0.99,0.399,0.9899,0.99,,,0.39,0.6,0.7949,1,0.042,0.453,0.56,0.78,16
T1115o.pdb,T1115TS494_1o,J,284,,,,,0.82,0.45899,16,0.54,,0.45,0.399,0.9624,0.45,,,0.35,0.54,0.7512,,0.038,0.498,0.54,0.74,16
T1115o.pdb,T1115TS494_1o,J,287,,,,,0.82,0.45899,16,0.23,,0.03,0.399,0.9733,0.03,,,0.35,0.47,0.7217,,0.029,0.498,0.38,0.65,16
T1115o.pdb,T1115TS494_1o,K,30,0.941784592152823,0.754,0.752,0.568,0.82,0.45899,16,0.41,,,0.4,0.9236,,,0,0.36,0.5,0.7118,0,0.914,0.55,0.34,0.81,16
T1115o.pdb,T1115TS494_1o,K,31,0.944228488121403,0.767,0.846,0.648,0.82,0.45899,16,0.61,,0,0.4,0.9451,0,,,0.37,0.59,0.7676,0,0.926,0.582,0.33,0.86,16
T1115o.pdb,T1115TS494_1o,K,34,0.943766287980355,0.742,0.797,0.674,0.82,0.45899,16,0.51,,0.27,0.401,0.9566,0.27,,,0.36,0.49,0.7233,0,0.928,0.585,0.3,0.88,16
T1115o.pdb,T1115TS494_1o,K,56,0.949911996022343,0.778,0.809,0.599,0.82,0.45899,16,0.51,,0.34,0.399,0.9338,0.34,,0,0.64,0.5,0.7169,0,0.25,0.624,0.45,0.93,16
T1115o.pdb,T1115TS494_1o,K,57,0.947719035960593,0.784,0.826,0.688,0.82,0.45899,16,0.59,,0.59,0.399,0.9541,0.59,,0,0.54,0.57,0.762,0,0.124,0.653,0.58,0.92,16
T1115o.pdb,T1115TS494_1o,K,58,0.942863638495954,0.802,0.776,0.711,0.82,0.45899,16,1,,0.76,0.399,0.9791,0.76,,0,0.53,0.6,0.7895,0,0.178,0.62,0.56,0.92,16
